Review,Liked,Bert_Loss,Bert_Logits,Bert_Labels,RoBerta_Loss,RoBerta_Logits,RoBert_Labels,Albert_Loss,Albert_Logits,Albert_Labels
"If you're not familiar, check it out.",1,"tensor(0.4520, grad_fn=<NllLossBackward>)","tensor([[0.2424, 0.8021]], grad_fn=<AddmmBackward>)",1,"tensor(0.7556, grad_fn=<NllLossBackward>)","tensor([[-0.0003, -0.1215]], grad_fn=<AddmmBackward>)",0,"tensor(0.4818, grad_fn=<NllLossBackward>)","tensor([[-0.1512,  0.3284]], grad_fn=<AddmmBackward>)",1
I'll take my business dinner dollars elsewhere.,0,"tensor(0.9246, grad_fn=<NllLossBackward>)","tensor([[0.3391, 0.7583]], grad_fn=<AddmmBackward>)",1,"tensor(0.6434, grad_fn=<NllLossBackward>)","tensor([[-0.0079, -0.1099]], grad_fn=<AddmmBackward>)",0,"tensor(0.9440, grad_fn=<NllLossBackward>)","tensor([[-0.1427,  0.3085]], grad_fn=<AddmmBackward>)",1
I'd love to go back.,1,"tensor(0.4652, grad_fn=<NllLossBackward>)","tensor([[0.2419, 0.7655]], grad_fn=<AddmmBackward>)",1,"tensor(0.7474, grad_fn=<NllLossBackward>)","tensor([[-0.0155, -0.1212]], grad_fn=<AddmmBackward>)",0,"tensor(0.5159, grad_fn=<NllLossBackward>)","tensor([[-0.0966,  0.2961]], grad_fn=<AddmmBackward>)",1
"Anyway, this FS restaurant has a wonderful breakfast/lunch.",1,"tensor(0.5167, grad_fn=<NllLossBackward>)","tensor([[0.2601, 0.6510]], grad_fn=<AddmmBackward>)",1,"tensor(0.7509, grad_fn=<NllLossBackward>)","tensor([[-0.0091, -0.1215]], grad_fn=<AddmmBackward>)",0,"tensor(0.4568, grad_fn=<NllLossBackward>)","tensor([[-0.1301,  0.4162]], grad_fn=<AddmmBackward>)",1
Nothing special.,0,"tensor(0.9711, grad_fn=<NllLossBackward>)","tensor([[0.2941, 0.7892]], grad_fn=<AddmmBackward>)",1,"tensor(0.6379, grad_fn=<NllLossBackward>)","tensor([[-0.0054, -0.1192]], grad_fn=<AddmmBackward>)",0,"tensor(0.9395, grad_fn=<NllLossBackward>)","tensor([[-0.1902,  0.2536]], grad_fn=<AddmmBackward>)",1
Each day of the week they have a different deal and it's all so delicious!,1,"tensor(0.4588, grad_fn=<NllLossBackward>)","tensor([[0.1788, 0.7197]], grad_fn=<AddmmBackward>)",1,"tensor(0.7476, grad_fn=<NllLossBackward>)","tensor([[ 0.0081, -0.0979]], grad_fn=<AddmmBackward>)",0,"tensor(0.5411, grad_fn=<NllLossBackward>)","tensor([[-0.0207,  0.3106]], grad_fn=<AddmmBackward>)",1
"Not to mention the combination of pears, almonds and bacon is a big winner!",1,"tensor(0.4207, grad_fn=<NllLossBackward>)","tensor([[0.2335, 0.8817]], grad_fn=<AddmmBackward>)",1,"tensor(0.7424, grad_fn=<NllLossBackward>)","tensor([[-0.0005, -0.0967]], grad_fn=<AddmmBackward>)",0,"tensor(0.4790, grad_fn=<NllLossBackward>)","tensor([[-0.2797,  0.2073]], grad_fn=<AddmmBackward>)",1
Will not be back.,0,"tensor(1.0868, grad_fn=<NllLossBackward>)","tensor([[0.2145, 0.8899]], grad_fn=<AddmmBackward>)",1,"tensor(0.6447, grad_fn=<NllLossBackward>)","tensor([[-0.0074, -0.1068]], grad_fn=<AddmmBackward>)",0,"tensor(0.9500, grad_fn=<NllLossBackward>)","tensor([[-0.1162,  0.3448]], grad_fn=<AddmmBackward>)",1
Sauce was tasteless.,0,"tensor(1.0199, grad_fn=<NllLossBackward>)","tensor([[0.2489, 0.8215]], grad_fn=<AddmmBackward>)",1,"tensor(0.6413, grad_fn=<NllLossBackward>)","tensor([[-0.0092, -0.1157]], grad_fn=<AddmmBackward>)",0,"tensor(0.9570, grad_fn=<NllLossBackward>)","tensor([[-0.1779,  0.2944]], grad_fn=<AddmmBackward>)",1
"The food is delicious and just spicy enough, so be sure to ask for spicier if you prefer it that way.",1,"tensor(0.4345, grad_fn=<NllLossBackward>)","tensor([[0.2289, 0.8372]], grad_fn=<AddmmBackward>)",1,"tensor(0.7574, grad_fn=<NllLossBackward>)","tensor([[-0.0010, -0.1256]], grad_fn=<AddmmBackward>)",0,"tensor(0.4850, grad_fn=<NllLossBackward>)","tensor([[-0.1559,  0.3154]], grad_fn=<AddmmBackward>)",1
My ribeye steak was cooked perfectly and had great mesquite flavor.,1,"tensor(0.4423, grad_fn=<NllLossBackward>)","tensor([[0.2055, 0.7921]], grad_fn=<AddmmBackward>)",1,"tensor(0.7504, grad_fn=<NllLossBackward>)","tensor([[-0.0088, -0.1201]], grad_fn=<AddmmBackward>)",0,"tensor(0.5486, grad_fn=<NllLossBackward>)","tensor([[-0.0759,  0.2377]], grad_fn=<AddmmBackward>)",1
I don't think we'll be going back anytime soon.,0,"tensor(0.9917, grad_fn=<NllLossBackward>)","tensor([[0.2655, 0.7937]], grad_fn=<AddmmBackward>)",1,"tensor(0.6411, grad_fn=<NllLossBackward>)","tensor([[-0.0102, -0.1173]], grad_fn=<AddmmBackward>)",0,"tensor(0.8599, grad_fn=<NllLossBackward>)","tensor([[-0.0545,  0.2550]], grad_fn=<AddmmBackward>)",1
Food was so gooodd.,1,"tensor(0.4585, grad_fn=<NllLossBackward>)","tensor([[0.2276, 0.7694]], grad_fn=<AddmmBackward>)",1,"tensor(0.7479, grad_fn=<NllLossBackward>)","tensor([[-0.0119, -0.1185]], grad_fn=<AddmmBackward>)",0,"tensor(0.4947, grad_fn=<NllLossBackward>)","tensor([[-0.0951,  0.3512]], grad_fn=<AddmmBackward>)",1
I am far from a sushi connoisseur but I can definitely tell the difference between good food and bad food and this was certainly bad food.,0,"tensor(1.0078, grad_fn=<NllLossBackward>)","tensor([[0.1942, 0.7479]], grad_fn=<AddmmBackward>)",1,"tensor(0.6400, grad_fn=<NllLossBackward>)","tensor([[-0.0146, -0.1240]], grad_fn=<AddmmBackward>)",0,"tensor(1.0141, grad_fn=<NllLossBackward>)","tensor([[-0.1194,  0.4442]], grad_fn=<AddmmBackward>)",1
I was so insulted.,0,"tensor(1.0428, grad_fn=<NllLossBackward>)","tensor([[0.1919, 0.8000]], grad_fn=<AddmmBackward>)",1,"tensor(0.6392, grad_fn=<NllLossBackward>)","tensor([[-0.0186, -0.1296]], grad_fn=<AddmmBackward>)",0,"tensor(0.8820, grad_fn=<NllLossBackward>)","tensor([[-0.1162,  0.2314]], grad_fn=<AddmmBackward>)",1
The last 3 times I had lunch here has been bad.,0,"tensor(0.9220, grad_fn=<NllLossBackward>)","tensor([[0.2794, 0.6943]], grad_fn=<AddmmBackward>)",1,"tensor(0.6395, grad_fn=<NllLossBackward>)","tensor([[-0.0213, -0.1317]], grad_fn=<AddmmBackward>)",0,"tensor(0.9016, grad_fn=<NllLossBackward>)","tensor([[-0.0565,  0.3243]], grad_fn=<AddmmBackward>)",1
The chicken wings contained the driest chicken meat I have ever eaten.,0,"tensor(1.0227, grad_fn=<NllLossBackward>)","tensor([[0.2046, 0.7816]], grad_fn=<AddmmBackward>)",1,"tensor(0.6430, grad_fn=<NllLossBackward>)","tensor([[-0.0194, -0.1223]], grad_fn=<AddmmBackward>)",0,"tensor(1.0057, grad_fn=<NllLossBackward>)","tensor([[-0.1359,  0.4144]], grad_fn=<AddmmBackward>)",1
"The food was very good and I enjoyed every mouthful, an enjoyable relaxed venue for couples small family groups etc.",1,"tensor(0.4251, grad_fn=<NllLossBackward>)","tensor([[0.1653, 0.8006]], grad_fn=<AddmmBackward>)",1,"tensor(0.7414, grad_fn=<NllLossBackward>)","tensor([[ 0.0008, -0.0935]], grad_fn=<AddmmBackward>)",0,"tensor(0.5028, grad_fn=<NllLossBackward>)","tensor([[-0.0278,  0.3979]], grad_fn=<AddmmBackward>)",1
Nargile - I think you are great.,1,"tensor(0.4949, grad_fn=<NllLossBackward>)","tensor([[0.2788, 0.7245]], grad_fn=<AddmmBackward>)",1,"tensor(0.7507, grad_fn=<NllLossBackward>)","tensor([[-0.0056, -0.1176]], grad_fn=<AddmmBackward>)",0,"tensor(0.6108, grad_fn=<NllLossBackward>)","tensor([[-0.0114,  0.1606]], grad_fn=<AddmmBackward>)",1
Best tater tots in the southwest.,1,"tensor(0.4553, grad_fn=<NllLossBackward>)","tensor([[0.2432, 0.7936]], grad_fn=<AddmmBackward>)",1,"tensor(0.7464, grad_fn=<NllLossBackward>)","tensor([[-0.0185, -0.1223]], grad_fn=<AddmmBackward>)",0,"tensor(0.5278, grad_fn=<NllLossBackward>)","tensor([[-0.1788,  0.1848]], grad_fn=<AddmmBackward>)",1
We loved the place.,1,"tensor(0.4564, grad_fn=<NllLossBackward>)","tensor([[0.2386, 0.7860]], grad_fn=<AddmmBackward>)",1,"tensor(0.7503, grad_fn=<NllLossBackward>)","tensor([[-0.0081, -0.1194]], grad_fn=<AddmmBackward>)",0,"tensor(0.5032, grad_fn=<NllLossBackward>)","tensor([[-0.1186,  0.3060]], grad_fn=<AddmmBackward>)",1
Definitely not worth the $3 I paid.,0,"tensor(0.9232, grad_fn=<NllLossBackward>)","tensor([[0.2958, 0.7128]], grad_fn=<AddmmBackward>)",1,"tensor(0.6393, grad_fn=<NllLossBackward>)","tensor([[-0.0112, -0.1219]], grad_fn=<AddmmBackward>)",0,"tensor(0.8821, grad_fn=<NllLossBackward>)","tensor([[-0.1509,  0.1969]], grad_fn=<AddmmBackward>)",1
The vanilla ice cream was creamy and smooth while the profiterole (choux) pastry was fresh enough.,1,"tensor(0.4252, grad_fn=<NllLossBackward>)","tensor([[0.2016, 0.8366]], grad_fn=<AddmmBackward>)",1,"tensor(0.7524, grad_fn=<NllLossBackward>)","tensor([[-0.0045, -0.1196]], grad_fn=<AddmmBackward>)",0,"tensor(0.4899, grad_fn=<NllLossBackward>)","tensor([[-0.0549,  0.4037]], grad_fn=<AddmmBackward>)",1
Im in AZ all the time and now have my new spot.,1,"tensor(0.4081, grad_fn=<NllLossBackward>)","tensor([[0.2073, 0.8925]], grad_fn=<AddmmBackward>)",1,"tensor(0.7516, grad_fn=<NllLossBackward>)","tensor([[-0.0095, -0.1233]], grad_fn=<AddmmBackward>)",0,"tensor(0.4633, grad_fn=<NllLossBackward>)","tensor([[-0.2558,  0.2729]], grad_fn=<AddmmBackward>)",1
The manager was the worst.,0,"tensor(0.9156, grad_fn=<NllLossBackward>)","tensor([[0.3275, 0.7318]], grad_fn=<AddmmBackward>)",1,"tensor(0.6439, grad_fn=<NllLossBackward>)","tensor([[-0.0135, -0.1145]], grad_fn=<AddmmBackward>)",0,"tensor(0.9865, grad_fn=<NllLossBackward>)","tensor([[-0.1852,  0.3347]], grad_fn=<AddmmBackward>)",1
The inside is really quite nice and very clean.,1,"tensor(0.4597, grad_fn=<NllLossBackward>)","tensor([[0.1798, 0.7183]], grad_fn=<AddmmBackward>)",1,"tensor(0.7503, grad_fn=<NllLossBackward>)","tensor([[-0.0089, -0.1201]], grad_fn=<AddmmBackward>)",0,"tensor(0.5413, grad_fn=<NllLossBackward>)","tensor([[-0.1060,  0.2248]], grad_fn=<AddmmBackward>)",1
The food was outstanding and the prices were very reasonable.,1,"tensor(0.4504, grad_fn=<NllLossBackward>)","tensor([[0.1621, 0.7261]], grad_fn=<AddmmBackward>)",1,"tensor(0.7443, grad_fn=<NllLossBackward>)","tensor([[-0.0065, -0.1063]], grad_fn=<AddmmBackward>)",0,"tensor(0.5828, grad_fn=<NllLossBackward>)","tensor([[-0.0048,  0.2295]], grad_fn=<AddmmBackward>)",1
I don't think I'll be running back to Carly's anytime soon for food.,0,"tensor(0.9093, grad_fn=<NllLossBackward>)","tensor([[0.3219, 0.7158]], grad_fn=<AddmmBackward>)",1,"tensor(0.6401, grad_fn=<NllLossBackward>)","tensor([[-0.0164, -0.1255]], grad_fn=<AddmmBackward>)",0,"tensor(0.9030, grad_fn=<NllLossBackward>)","tensor([[-0.0415,  0.3417]], grad_fn=<AddmmBackward>)",1
"This is was due to the fact that it took 20 minutes to be acknowledged, then another 35 minutes to get our food...and they kept forgetting things.",0,"tensor(0.9978, grad_fn=<NllLossBackward>)","tensor([[0.1904, 0.7284]], grad_fn=<AddmmBackward>)",1,"tensor(0.6339, grad_fn=<NllLossBackward>)","tensor([[ 0.0152, -0.1071]], grad_fn=<AddmmBackward>)",0,"tensor(1.1081, grad_fn=<NllLossBackward>)","tensor([[-0.1424,  0.5649]], grad_fn=<AddmmBackward>)",1
"Love the margaritas, too!",1,"tensor(0.4328, grad_fn=<NllLossBackward>)","tensor([[0.2487, 0.8621]], grad_fn=<AddmmBackward>)",1,"tensor(0.7437, grad_fn=<NllLossBackward>)","tensor([[ 0.0031, -0.0955]], grad_fn=<AddmmBackward>)",0,"tensor(0.4900, grad_fn=<NllLossBackward>)","tensor([[-0.2574,  0.2010]], grad_fn=<AddmmBackward>)",1
This was my first and only Vegas buffet and it did not disappoint.,1,"tensor(0.4729, grad_fn=<NllLossBackward>)","tensor([[0.2418, 0.7448]], grad_fn=<AddmmBackward>)",1,"tensor(0.7520, grad_fn=<NllLossBackward>)","tensor([[-0.0130, -0.1274]], grad_fn=<AddmmBackward>)",0,"tensor(0.4979, grad_fn=<NllLossBackward>)","tensor([[-0.0668,  0.3712]], grad_fn=<AddmmBackward>)",1
"Very good, though!",1,"tensor(0.4745, grad_fn=<NllLossBackward>)","tensor([[0.3080, 0.8070]], grad_fn=<AddmmBackward>)",1,"tensor(0.7360, grad_fn=<NllLossBackward>)","tensor([[-0.0015, -0.0855]], grad_fn=<AddmmBackward>)",0,"tensor(0.4562, grad_fn=<NllLossBackward>)","tensor([[-0.2398,  0.3083]], grad_fn=<AddmmBackward>)",1
The one down note is the ventilation could use some upgrading.,0,"tensor(0.9943, grad_fn=<NllLossBackward>)","tensor([[0.2538, 0.7861]], grad_fn=<AddmmBackward>)",1,"tensor(0.6472, grad_fn=<NllLossBackward>)","tensor([[-0.0116, -0.1057]], grad_fn=<AddmmBackward>)",0,"tensor(0.9593, grad_fn=<NllLossBackward>)","tensor([[-0.1796,  0.2966]], grad_fn=<AddmmBackward>)",1
Great pork sandwich.,1,"tensor(0.4373, grad_fn=<NllLossBackward>)","tensor([[0.2381, 0.8385]], grad_fn=<AddmmBackward>)",1,"tensor(0.7472, grad_fn=<NllLossBackward>)","tensor([[-0.0104, -0.1157]], grad_fn=<AddmmBackward>)",0,"tensor(0.4948, grad_fn=<NllLossBackward>)","tensor([[-0.2753,  0.1708]], grad_fn=<AddmmBackward>)",1
Don't waste your time here.,0,"tensor(1.0091, grad_fn=<NllLossBackward>)","tensor([[0.2781, 0.8338]], grad_fn=<AddmmBackward>)",1,"tensor(0.6351, grad_fn=<NllLossBackward>)","tensor([[-0.0083, -0.1279]], grad_fn=<AddmmBackward>)",0,"tensor(0.8618, grad_fn=<NllLossBackward>)","tensor([[-0.0845,  0.2284]], grad_fn=<AddmmBackward>)",1
"Total letdown, I would much rather just go to the Camelback Flower Shop and Cartel Coffee.",0,"tensor(0.9242, grad_fn=<NllLossBackward>)","tensor([[0.2979, 0.7166]], grad_fn=<AddmmBackward>)",1,"tensor(0.6403, grad_fn=<NllLossBackward>)","tensor([[-0.0038, -0.1125]], grad_fn=<AddmmBackward>)",0,"tensor(1.0469, grad_fn=<NllLossBackward>)","tensor([[-0.1792,  0.4353]], grad_fn=<AddmmBackward>)",1
"Third, the cheese on my friend's burger was cold.",0,"tensor(1.0607, grad_fn=<NllLossBackward>)","tensor([[0.2420, 0.8777]], grad_fn=<AddmmBackward>)",1,"tensor(0.6424, grad_fn=<NllLossBackward>)","tensor([[-0.0168, -0.1211]], grad_fn=<AddmmBackward>)",0,"tensor(0.9655, grad_fn=<NllLossBackward>)","tensor([[-0.0824,  0.4038]], grad_fn=<AddmmBackward>)",1
We enjoy their pizza and brunch.,1,"tensor(0.4260, grad_fn=<NllLossBackward>)","tensor([[0.2123, 0.8451]], grad_fn=<AddmmBackward>)",1,"tensor(0.7511, grad_fn=<NllLossBackward>)","tensor([[ 0.0022, -0.1105]], grad_fn=<AddmmBackward>)",0,"tensor(0.4935, grad_fn=<NllLossBackward>)","tensor([[-0.0635,  0.3860]], grad_fn=<AddmmBackward>)",1
The steaks are all well trimmed and also perfectly cooked.,1,"tensor(0.4311, grad_fn=<NllLossBackward>)","tensor([[0.2012, 0.8193]], grad_fn=<AddmmBackward>)",1,"tensor(0.7441, grad_fn=<NllLossBackward>)","tensor([[-0.0075, -0.1069]], grad_fn=<AddmmBackward>)",0,"tensor(0.5238, grad_fn=<NllLossBackward>)","tensor([[-0.0652,  0.3082]], grad_fn=<AddmmBackward>)",1
We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.,1,"tensor(0.4747, grad_fn=<NllLossBackward>)","tensor([[0.2065, 0.7048]], grad_fn=<AddmmBackward>)",1,"tensor(0.7416, grad_fn=<NllLossBackward>)","tensor([[-0.0062, -0.1009]], grad_fn=<AddmmBackward>)",0,"tensor(0.4988, grad_fn=<NllLossBackward>)","tensor([[-0.0485,  0.3873]], grad_fn=<AddmmBackward>)",1
I LOVED it!,1,"tensor(0.5441, grad_fn=<NllLossBackward>)","tensor([[0.3337, 0.6580]], grad_fn=<AddmmBackward>)",1,"tensor(0.7400, grad_fn=<NllLossBackward>)","tensor([[ 0.0001, -0.0914]], grad_fn=<AddmmBackward>)",0,"tensor(0.5010, grad_fn=<NllLossBackward>)","tensor([[-0.2178,  0.2123]], grad_fn=<AddmmBackward>)",1
We asked for the bill to leave without eating and they didn't bring that either.,0,"tensor(0.9992, grad_fn=<NllLossBackward>)","tensor([[0.1962, 0.7363]], grad_fn=<AddmmBackward>)",1,"tensor(0.6447, grad_fn=<NllLossBackward>)","tensor([[-2.6207e-05, -9.9364e-02]], grad_fn=<AddmmBackward>)",0,"tensor(0.9125, grad_fn=<NllLossBackward>)","tensor([[0.0138, 0.4129]], grad_fn=<AddmmBackward>)",1
"This place is a jewel in Las Vegas, and exactly what I've been hoping to find in nearly ten years living here.",1,"tensor(0.4173, grad_fn=<NllLossBackward>)","tensor([[0.1958, 0.8537]], grad_fn=<AddmmBackward>)",1,"tensor(0.7427, grad_fn=<NllLossBackward>)","tensor([[-0.0306, -0.1274]], grad_fn=<AddmmBackward>)",0,"tensor(0.4822, grad_fn=<NllLossBackward>)","tensor([[-0.0931,  0.3855]], grad_fn=<AddmmBackward>)",1
Seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh.,0,"tensor(1.0959, grad_fn=<NllLossBackward>)","tensor([[0.1564, 0.8454]], grad_fn=<AddmmBackward>)",1,"tensor(0.6385, grad_fn=<NllLossBackward>)","tensor([[ 0.0031, -0.1094]], grad_fn=<AddmmBackward>)",0,"tensor(0.9072, grad_fn=<NllLossBackward>)","tensor([[-0.0479,  0.3424]], grad_fn=<AddmmBackward>)",1
The selection of food was not the best.,0,"tensor(0.8479, grad_fn=<NllLossBackward>)","tensor([[0.3679, 0.6566]], grad_fn=<AddmmBackward>)",1,"tensor(0.6457, grad_fn=<NllLossBackward>)","tensor([[-0.0124, -0.1096]], grad_fn=<AddmmBackward>)",0,"tensor(0.9179, grad_fn=<NllLossBackward>)","tensor([[-0.0797,  0.3283]], grad_fn=<AddmmBackward>)",1
Delicious and I will absolutely be back!,1,"tensor(0.5294, grad_fn=<NllLossBackward>)","tensor([[0.3256, 0.6853]], grad_fn=<AddmmBackward>)",1,"tensor(0.7430, grad_fn=<NllLossBackward>)","tensor([[ 0.0064, -0.0909]], grad_fn=<AddmmBackward>)",0,"tensor(0.4854, grad_fn=<NllLossBackward>)","tensor([[-0.0744,  0.3959]], grad_fn=<AddmmBackward>)",1
"This isn't a small family restaurant, this is a fine dining establishment.",1,"tensor(0.4470, grad_fn=<NllLossBackward>)","tensor([[0.1747, 0.7480]], grad_fn=<AddmmBackward>)",1,"tensor(0.7437, grad_fn=<NllLossBackward>)","tensor([[-0.0074, -0.1060]], grad_fn=<AddmmBackward>)",0,"tensor(0.4554, grad_fn=<NllLossBackward>)","tensor([[-0.0805,  0.4699]], grad_fn=<AddmmBackward>)",1
They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.,1,"tensor(0.4416, grad_fn=<NllLossBackward>)","tensor([[0.1918, 0.7801]], grad_fn=<AddmmBackward>)",1,"tensor(0.7572, grad_fn=<NllLossBackward>)","tensor([[-0.0010, -0.1253]], grad_fn=<AddmmBackward>)",0,"tensor(0.4759, grad_fn=<NllLossBackward>)","tensor([[-0.0580,  0.4373]], grad_fn=<AddmmBackward>)",1
I dont think I will be back for a very long time.,0,"tensor(1.1402, grad_fn=<NllLossBackward>)","tensor([[0.1308, 0.8857]], grad_fn=<AddmmBackward>)",1,"tensor(0.6384, grad_fn=<NllLossBackward>)","tensor([[-0.0071, -0.1197]], grad_fn=<AddmmBackward>)",0,"tensor(0.9077, grad_fn=<NllLossBackward>)","tensor([[-0.1220,  0.2691]], grad_fn=<AddmmBackward>)",1
"It was attached to a gas station, and that is rarely a good sign.",0,"tensor(0.8472, grad_fn=<NllLossBackward>)","tensor([[0.3707, 0.6582]], grad_fn=<AddmmBackward>)",1,"tensor(0.6382, grad_fn=<NllLossBackward>)","tensor([[-0.0115, -0.1247]], grad_fn=<AddmmBackward>)",0,"tensor(1.0151, grad_fn=<NllLossBackward>)","tensor([[-0.1247,  0.4405]], grad_fn=<AddmmBackward>)",1
How awesome is that.,1,"tensor(0.5034, grad_fn=<NllLossBackward>)","tensor([[0.3007, 0.7248]], grad_fn=<AddmmBackward>)",1,"tensor(0.7557, grad_fn=<NllLossBackward>)","tensor([[-0.0087, -0.1301]], grad_fn=<AddmmBackward>)",0,"tensor(0.4750, grad_fn=<NllLossBackward>)","tensor([[-0.2219,  0.2756]], grad_fn=<AddmmBackward>)",1
I will be back many times soon.,1,"tensor(0.4111, grad_fn=<NllLossBackward>)","tensor([[0.2459, 0.9223]], grad_fn=<AddmmBackward>)",1,"tensor(0.7495, grad_fn=<NllLossBackward>)","tensor([[ 0.0025, -0.1073]], grad_fn=<AddmmBackward>)",0,"tensor(0.5029, grad_fn=<NllLossBackward>)","tensor([[-0.0874,  0.3380]], grad_fn=<AddmmBackward>)",1
The menu had so much good stuff on it i could not decide!,1,"tensor(0.5225, grad_fn=<NllLossBackward>)","tensor([[0.3095, 0.6860]], grad_fn=<AddmmBackward>)",1,"tensor(0.7405, grad_fn=<NllLossBackward>)","tensor([[ 0.0033, -0.0892]], grad_fn=<AddmmBackward>)",0,"tensor(0.5318, grad_fn=<NllLossBackward>)","tensor([[-0.0815,  0.2724]], grad_fn=<AddmmBackward>)",1
"Worse of all, he humiliated his worker right in front of me..Bunch of horrible name callings.",0,"tensor(1.0729, grad_fn=<NllLossBackward>)","tensor([[0.1705, 0.8249]], grad_fn=<AddmmBackward>)",1,"tensor(0.6423, grad_fn=<NllLossBackward>)","tensor([[-0.0137, -0.1181]], grad_fn=<AddmmBackward>)",0,"tensor(1.1057, grad_fn=<NllLossBackward>)","tensor([[-0.1907,  0.5130]], grad_fn=<AddmmBackward>)",1
CONCLUSION: Very filling meals.,1,"tensor(0.5324, grad_fn=<NllLossBackward>)","tensor([[0.3393, 0.6917]], grad_fn=<AddmmBackward>)",1,"tensor(0.7437, grad_fn=<NllLossBackward>)","tensor([[-0.0112, -0.1100]], grad_fn=<AddmmBackward>)",0,"tensor(0.4701, grad_fn=<NllLossBackward>)","tensor([[-0.3092,  0.2014]], grad_fn=<AddmmBackward>)",1
Their daily specials are always a hit with my group.,1,"tensor(0.4943, grad_fn=<NllLossBackward>)","tensor([[0.2564, 0.7038]], grad_fn=<AddmmBackward>)",1,"tensor(0.7548, grad_fn=<NllLossBackward>)","tensor([[-0.0082, -0.1279]], grad_fn=<AddmmBackward>)",0,"tensor(0.4935, grad_fn=<NllLossBackward>)","tensor([[-0.0802,  0.3691]], grad_fn=<AddmmBackward>)",1
And then tragedy struck.,0,"tensor(1.0595, grad_fn=<NllLossBackward>)","tensor([[0.2112, 0.8451]], grad_fn=<AddmmBackward>)",1,"tensor(0.6413, grad_fn=<NllLossBackward>)","tensor([[-0.0148, -0.1213]], grad_fn=<AddmmBackward>)",0,"tensor(1.0009, grad_fn=<NllLossBackward>)","tensor([[-0.2361,  0.3067]], grad_fn=<AddmmBackward>)",1
The pancake was also really good and pretty large at that.,1,"tensor(0.4965, grad_fn=<NllLossBackward>)","tensor([[0.2246, 0.6662]], grad_fn=<AddmmBackward>)",1,"tensor(0.7493, grad_fn=<NllLossBackward>)","tensor([[-0.0081, -0.1174]], grad_fn=<AddmmBackward>)",0,"tensor(0.5036, grad_fn=<NllLossBackward>)","tensor([[-0.1244,  0.2993]], grad_fn=<AddmmBackward>)",1
"This was my first crawfish experience, and it was delicious!",1,"tensor(0.4222, grad_fn=<NllLossBackward>)","tensor([[0.2116, 0.8554]], grad_fn=<AddmmBackward>)",1,"tensor(0.7393, grad_fn=<NllLossBackward>)","tensor([[-0.0030, -0.0932]], grad_fn=<AddmmBackward>)",0,"tensor(0.5153, grad_fn=<NllLossBackward>)","tensor([[-0.0912,  0.3030]], grad_fn=<AddmmBackward>)",1
